PUF_ID,sample,fpl,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_3,FWB1_4,FWB1_5,FWB1_6,FWB2_1,FWB2_2,FWB2_3,FWB2_4,FSscore,FS1_1,FS1_2,FS1_3,FS1_4,FS1_5,FS1_6,FS1_7,FS2_1,FS2_2,FS2_3,SUBKNOWL1,ACT1_1,ACT1_2,FINGOALS,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,SAVEHABIT,FRUGALITY,AUTOMATED_1,AUTOMATED_2,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,FINKNOWL1,FINKNOWL2,FINKNOWL3,FK1correct,FK2correct,FK3correct,KHscore,KHKNOWL1,KHKNOWL2,KHKNOWL3,KHKNOWL4,KHKNOWL5,KHKNOWL6,KHKNOWL7,KHKNOWL8,KHKNOWL9,KH1correct,KH2correct,KH3correct,KH4correct,KH5correct,KH6correct,KH7correct,KH8correct,KH9correct,ENDSMEET,HOUSING,LIVINGARRANGEMENT,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,FRAUD2,COVERCOSTS,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,MANAGE2,PAIDHELP,HSLOC,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,OBJNUMERACY1,ON2correct,ON1correct,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,SOCSEC2,SOCSEC3,LIFEEXPECT,HHEDUC,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,RETIRE,MILITARY,Military_Status,agecat,generation,PPEDUC,PPETHM,PPGENDER,PPHHSIZE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,PPREG9,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt
9572,1,3,7,7,7,52,2,3,2,3,3,3,2,2,3,3,49,3,4,3,4,4,3,3,4,4,3,5,4,3,1,4,4,4,4,3,3,3,3,4,5,0,0,3,3,4,6,5,3,3,1,3,2,1,1,1,-.188,2,3,2,1,2,2,4,3,1,0,1,1,1,0,1,1,0,1,2,1,2,99,0,99,99,99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,1,1,0,1,1,1,2,0,1,2,4,3,95,5,3,2,0,3,1,3,4,4,4,0,1,0,0,0,0,0,0,0,0,6,4,-2,-2,65,80,4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,4,2,4,1,1,4,9,1,0,4,8,0,0,0,1,2,0,.951918152925412
7794,1,3,5,3,5,45,2,1,4,2,3,4,3,3,2,4,41,3,4,2,2,3,2,3,4,4,3,4,4,4,0,4,3,2,3,4,3,2,4,4,6,1,0,4,4,2,3,4,3,2,1,3,1,1,1,0,-.188,1,3,2,1,1,2,3,1,1,0,1,1,1,1,1,0,0,1,2,1,2,5,0,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,2,1,1,1,1,1,0,0,0,3,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,1,1,1,2,0,1,1,1,1,75,5,2,1,0,4,2,3,2,4,5,0,0,0,0,0,0,0,0,0,1,1,4,-2,-2,67,95,5,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,5,1,1,4,7,1,1,2,4,1,1,0,0,2,0,.462819606241255
10994,1,3,5,6,6,66,4,4,2,5,2,2,1,5,1,3,57,4,4,3,4,3,4,5,4,4,3,5,5,4,1,4,4,4,4,5,4,5,4,5,4,1,1,3,3,4,4,5,3,3,1,3,2,1,1,1,-.188,2,3,2,1,2,2,3,2,1,0,1,1,1,0,1,0,1,1,1,1,2,7,0,4,3,7,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,8,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,4,1,1,1,1,1,1,1,2,1,1,3,3,3,90,4,3,2,0,4,2,3,3,4,4,1,1,1,0,1,0,0,0,0,0,5,3,-2,-2,65,70,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,4,3,2,2,9,1,1,4,9,0,0,0,0,2,0,2.8132126634854
9313,1,3,2,3,3,49,3,3,3,3,3,3,3,3,3,3,42,3,3,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,4,3,3,4,5,5,1,1,3,3,4,4,5,3,3,1,3,2,1,1,1,.242,3,3,1,1,1,2,4,1,1,1,1,0,1,1,1,1,0,1,2,1,2,7,0,2,3,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,1,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-2,1,2,1,1,0,0,0,0,0,2,1,1,3,3,3,30,3,5,2,0,4,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,5,3,-2,-2,67,50,3,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,3,1,2,4,8,1,1,4,8,0,0,1,1,2,0,1.30150653538086
10839,2,3,6,6,6,68,4,5,2,5,5,2,1,4,1,2,54,4,5,3,4,4,3,4,2,4,2,5,4,5,1,5,4,4,3,5,5,5,5,4,5,0,0,3,5,4,5,5,3,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,1,1,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,4,0,1,1,1,1,1,1,2,1,1,4,5,4,85,2,4,2,1,2,2,3,4,5,3,0,1,0,0,0,0,0,1,0,0,5,3,0,-2,-2,60,4,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,6,2,4,1,1,2,8,1,1,2,3,0,0,0,0,2,0,.6041780825109751
9809,1,1,3,2,5,34,1,1,4,1,1,5,5,1,1,5,53,4,3,3,4,3,4,4,4,3,3,4,4,4,1,4,4,4,3,5,4,5,4,5,6,0,0,4,3,4,5,2,3,3,1,3,2,1,1,1,.242,3,3,2,1,2,2,4,4,1,1,1,1,1,0,1,1,0,1,3,1,1,3,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,2,2,1,1,1,0,0,0,2,0,0,0,0,0,0,3,1,1,1,0,0,1,1,0,0,1,0,0,0,0,3,-2,-1,3,1,0,0,1,0,0,1,2,1,1,2,2,2,80,2,2,2,0,5,1,3,3,2,1,0,0,0,0,0,0,0,0,0,1,3,4,-2,-2,62,25,2,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,-2,0,5,4,2,2,1,2,1,1,2,1,2,3,0,0,0,0,1,1,.811957221818743
8217,1,3,5,2,2,45,2,1,3,1,3,5,3,2,2,4,23,1,1,1,1,1,3,3,4,2,3,1,4,3,0,4,3,3,2,5,4,2,5,4,5,7,0,3,1,6,5,2,2,3,1,3,2,1,1,1,-.188,3,3,1,1,2,2,4,4,1,1,1,0,1,0,1,1,0,1,2,2,4,6,0,-2,-2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,0,1,1,1,3,3,1,0,1,1,3,0,0,0,0,0,8,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,1,1,2,2,2,90,1,3,1,1,5,2,3,3,1,2,0,0,0,0,0,0,0,0,0,1,4,2,1,66,-2,2,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,6,2,2,1,2,2,7,3,1,3,7,0,0,0,0,2,0,.565768034600773
9573,1,3,7,7,7,57,3,4,2,4,3,2,2,4,2,3,55,4,5,4,3,4,4,5,2,4,3,5,5,4,1,5,4,5,4,5,4,5,5,5,5,1,0,4,4,5,5,1,4,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,2,5,0,3,3,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,1,0,2,1,0,1,1,1,1,1,1,0,0,0,3,1,1,0,0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,1,1,1,1,1,1,1,2,1,1,2,2,2,85,5,3,2,0,4,2,3,3,4,5,1,1,1,0,1,0,1,0,0,0,6,4,-2,-2,65,90,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,4,1,1,2,6,1,1,4,8,0,0,0,0,2,0,.566150255806276
12765,1,3,6,5,7,73,5,4,1,4,2,3,1,5,1,1,65,5,2,5,4,4,5,5,4,2,1,6,5,5,1,5,5,4,2,5,5,5,5,6,6,1,0,5,2,6,6,6,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,6,0,3,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,5,0,0,0,0,1,1,0,2,1,1,3,3,1,90,4,5,2,0,3,1,4,4,3,3,0,1,0,0,0,0,0,0,0,0,7,4,-2,-2,67,70,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,5,1,1,2,9,1,1,3,5,0,0,0,0,2,0,.9289925310520441
9314,1,3,4,4,6,35,1,1,4,2,4,5,4,1,4,4,41,3,4,3,3,3,3,2,3,3,3,4,4,2,0,2,3,2,2,2,2,3,4,2,5,7,7,4,1,4,5,3,2,3,1,3,2,1,1,1,.242,3,3,2,2,1,2,4,1,1,1,1,1,0,1,1,1,0,1,2,1,2,2,0,1,1,99,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,2,2,1,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1,1,0,0,2,1,1,3,2,1,75,2,4,2,0,4,1,3,1,3,1,0,1,1,0,0,0,0,1,0,0,5,3,-2,-2,61,5,4,0,0,0,0,2,6,0,0,0,0,0,1,0,1,0,1,0,5,5,2,4,1,1,3,5,1,0,2,4,0,0,0,0,3,0,.821220643861962
8218,1,1,4,3,4,31,1,1,5,1,5,5,4,4,4,4,42,3,3,3,3,3,3,3,3,3,3,5,4,4,1,4,4,4,4,4,5,3,5,6,6,0,0,4,4,1,6,4,3,1,2,2,2,0,0,1,-1.485,2,1,2,1,2,1,2,2,2,0,0,1,1,0,0,0,1,0,2,2,2,3,1,-2,-2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,1,1,1,3,3,3,3,3,3,1,1,0,2,0,0,0,0,0,1,4,0,0,1,0,1,1,1,0,1,0,1,0,0,0,2,0,1,3,0,1,0,0,1,1,0,2,0,1,3,3,3,6,1,1,1,1,5,2,4,4,3,3,0,1,0,0,0,0,0,0,0,0,4,3,-2,-2,67,67,3,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,-2,0,5,2,4,4,1,1,2,1,5,1,3,5,1,0,0,0,1,1,.42590295813891
11159,1,3,4,3,6,48,3,3,3,2,3,4,3,4,3,3,41,3,2,2,3,1,3,4,4,2,3,4,4,3,1,4,4,4,3,4,3,2,3,5,4,1,1,3,2,3,5,5,3,2,1,1,2,1,0,1,-1.215,2,3,1,2,1,2,3,4,1,0,1,0,0,1,1,0,0,1,2,1,2,6,0,98,2,99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,-2,1,1,0,1,0,0,1,0,1,-1,1,0,-1,-1,-1,-1,3,3,1,0,4,3,3,2,4,3,0,0,1,0,1,0,0,0,0,0,3,3,-2,-2,70,80,3,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,-2,0,5,2,4,3,3,2,3,6,1,1,4,9,0,0,1,0,2,0,1.91949740642061
11776,2,3,3,4,4,58,3,4,3,4,3,3,2,3,1,3,42,3,3,3,3,4,3,3,3,3,3,3,5,3,1,4,3,4,3,5,3,5,4,6,6,1,1,3,3,4,3,3,3,3,1,3,2,1,1,1,.712,3,3,2,1,1,2,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,0,2,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-2,1,5,1,1,1,1,1,1,1,2,1,1,3,2,3,2,2,4,2,0,3,2,3,4,3,3,0,0,0,0,1,0,0,0,0,0,5,3,0,-2,-2,35,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,6,2,4,1,1,1,3,3,1,1,2,0,0,0,0,1,0,.659948954960737
11291,1,3,5,7,7,68,5,5,2,5,3,2,1,5,1,2,85,5,5,5,5,5,5,5,5,5,1,6,4,4,1,4,4,4,4,5,4,5,5,5,5,1,1,5,3,4,6,5,4,2,1,1,2,1,0,1,-.188,3,3,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,2,1,5,1,-2,-2,6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,3,1,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,-2,-1,4,1,1,1,1,1,0,1,-1,0,0,5,4,4,50,5,4,2,0,4,1,4,4,5,5,1,0,0,0,1,0,0,0,0,0,7,4,-2,-2,65,50,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,1,1,1,4,4,1,1,1,4,4,1,4,8,0,0,0,0,1,0,.420841385977346
12578,1,3,7,7,7,49,4,5,4,4,4,5,2,4,2,3,55,4,4,3,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,5,5,1,1,4,4,4,5,6,4,2,1,3,1,1,1,0,-.188,1,3,2,1,1,2,3,3,1,0,1,1,1,1,1,0,0,1,1,1,1,7,0,3,3,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,0,1,1,1,1,1,1,0,0,0,3,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,-2,1,5,1,1,1,1,1,1,1,2,0,1,3,4,4,80,3,3,2,1,3,3,3,3,4,5,1,0,0,0,0,0,0,0,0,0,7,4,-2,-2,65,90,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,5,4,1,2,4,4,1,3,7,0,0,0,0,2,1,.39620498174663
8840,1,1,6,6,6,54,2,3,2,4,3,2,2,4,4,3,49,3,4,2,3,3,5,4,4,4,3,5,3,4,1,4,4,4,3,5,4,5,4,5,5,7,1,4,3,5,5,3,3,3,1,3,2,1,1,1,.242,3,3,2,1,2,2,2,2,1,1,1,1,1,0,1,0,1,1,1,2,1,5,1,-2,-2,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,1,1,1,1,1,1,0,1,1,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,4,0,1,0,0,1,0,1,2,1,1,3,4,3,40,3,4,2,0,3,1,3,3,4,2,1,0,0,0,1,1,1,1,0,0,5,4,-2,-2,61,80,4,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,-2,0,5,1,4,4,4,2,1,1,4,1,2,3,0,0,0,0,1,0,.671348848732595
13047,2,1,6,3,4,30,1,1,5,2,1,4,5,1,4,5,31,3,1,1,1,1,3,3,3,3,2,3,3,2,0,4,3,3,2,5,2,1,3,1,5,7,7,4,2,1,1,4,2,3,1,3,2,1,1,1,-.188,2,3,1,1,1,2,4,1,1,0,1,0,1,1,1,1,0,1,3,1,1,1,0,98,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-2,1,1,0,0,0,0,1,0,0,2,0,1,3,4,3,100,2,3,2,0,4,3,3,2,5,1,0,0,0,0,1,0,0,0,0,0,6,1,1,69,-2,100,1,-1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,7,2,1,1,2,1,1,3,1,3,7,0,0,0,0,1,1,1.43529944892026
10466,1,3,4,3,3,52,3,3,3,3,3,4,2,3,2,3,43,3,3,3,3,3,4,4,2,2,2,5,4,3,1,4,4,4,4,4,3,3,5,4,4,1,0,4,2,3,1,4,3,2,2,3,2,0,1,1,-.57,3,3,2,2,2,2,3,4,1,1,1,1,0,0,1,0,0,1,2,1,4,4,0,1,2,99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,1,2,2,1,1,0,0,4,1,1,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,-2,1,3,0,0,0,0,0,0,1,2,1,1,2,2,2,100,2,4,1,0,3,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,3,-2,-2,62,50,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,2,3,2,2,4,6,3,1,3,5,0,1,1,0,2,0,1.75363406633151
7293,1,1,1,7,7,52,1,2,1,1,1,5,3,4,3,3,79,5,5,5,5,5,5,5,5,5,5,7,5,5,1,5,5,5,5,5,5,5,5,6,6,1,1,4,4,3,5,5,3,1,2,2,2,0,0,1,-1.9,1,1,1,1,2,1,2,3,2,0,0,0,1,0,0,0,0,0,2,3,4,1,0,-2,-2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,3,2,1,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,3,0,0,0,0,0,0,0,1,0,0,5,5,5,0,3,3,2,0,4,4,4,4,5,5,0,0,0,0,0,1,0,0,0,0,6,4,-2,-2,-3,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,2,2,2,5,1,4,1,1,2,0,1,1,0,2,0,1.00690665658024
10022,1,3,5,3,6,57,1,3,2,3,2,3,2,2,3,1,51,4,2,4,3,2,4,4,4,3,1,5,4,3,0,4,3,4,3,3,3,3,5,3,5,7,7,2,2,6,5,5,4,1,1,2,1,1,0,0,-.57,2,3,1,1,1,2,4,4,1,0,1,0,1,1,1,1,0,1,1,1,2,4,0,1,1,3,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,3,0,2,3,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,-2,1,3,0,0,0,0,0,0,0,2,0,1,2,3,1,50,3,4,1,0,5,3,2,3,5,5,1,1,0,1,1,0,0,0,0,0,7,4,-2,-2,65,85,3,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,3,4,2,2,5,1,1,3,7,0,0,0,0,2,1,1.6243796686336
10995,1,3,5,5,5,45,4,4,4,4,4,4,3,4,3,3,46,3,4,4,3,3,4,4,3,3,3,5,3,3,0,3,3,3,3,2,2,3,2,3,3,1,1,4,4,4,4,4,2,2,3,3,2,0,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,99,0,99,99,99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,1,1,1,1,1,1,8,0,0,8,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,-2,-1,5,1,1,0,1,0,0,0,2,1,1,5,3,3,95,4,4,2,0,4,1,3,4,2,2,0,0,1,0,1,0,0,1,0,0,6,4,-2,-2,65,75,5,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,3,3,5,1,1,3,8,1,1,4,9,0,0,0,0,3,1,.451873015529052
10023,1,3,7,7,6,59,3,3,1,4,2,3,2,3,2,3,41,2,4,2,3,2,4,4,4,3,4,4,4,3,1,4,4,4,3,3,4,5,4,5,5,1,0,2,4,4,1,3,3,3,1,3,2,1,1,1,-.188,2,3,2,1,2,2,4,1,1,0,1,1,1,0,1,1,0,1,1,1,2,1,0,3,1,99,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,1,1,1,1,2,1,1,4,3,3,90,4,5,1,0,5,2,2,3,3,4,0,1,0,0,0,0,0,1,0,0,5,4,-2,-2,66,100,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,4,1,2,3,7,1,1,2,3,0,0,0,0,3,0,1.13061664336457
7346,1,3,5,5,6,53,4,4,2,3,3,3,2,3,3,3,53,4,4,4,4,3,3,4,3,4,4,6,4,4,1,3,3,3,3,5,3,4,5,6,6,1,0,4,4,5,6,3,3,2,1,3,1,1,1,0,.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,7,0,4,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,0,1,1,1,1,1,1,1,0,0,4,1,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,2,5,0,1,0,1,1,1,1,2,1,1,2,3,2,98,4,4,2,0,3,1,3,4,3,5,0,1,1,0,0,0,1,1,0,0,5,4,-2,-2,65,70,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,5,1,1,2,9,1,1,4,9,0,0,0,0,2,0,.719250277404472
10656,2,3,6,6,6,55,4,4,3,3,3,3,2,4,2,4,55,4,4,4,4,3,4,4,4,4,3,5,5,4,1,4,4,4,4,5,4,5,5,5,5,1,0,4,4,3,5,6,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,7,0,4,3,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,5,0,1,0,0,1,1,1,2,1,1,3,3,2,100,4,3,2,0,5,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,5,4,0,-2,-2,75,5,-1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,6,2,5,1,1,2,9,1,1,1,2,0,0,0,0,2,0,.49505346992289
8841,2,3,5,4,4,49,3,3,4,3,3,4,3,3,2,3,52,4,3,4,4,3,4,4,3,3,2,5,5,4,0,3,4,3,2,5,4,4,5,2,6,0,1,4,2,3,4,4,3,3,1,3,2,1,1,1,.242,3,3,2,1,1,2,3,2,2,1,1,1,1,1,1,0,1,0,2,1,2,5,0,1,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,0,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,2,0,0,0,0,1,1,0,2,1,1,3,2,3,100,4,4,2,0,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0,0,2,3,0,-2,-2,80,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,6,2,2,1,2,2,6,1,1,3,5,0,0,0,0,2,0,.579867046325649
14035,1,3,6,6,6,74,4,4,1,4,1,2,1,5,1,2,62,4,4,4,4,4,5,5,5,4,3,5,5,5,1,4,4,5,4,5,5,5,5,6,6,1,1,4,3,5,5,2,4,3,1,3,2,1,1,1,.712,2,3,2,1,1,2,4,2,1,0,1,1,1,1,1,1,1,1,1,1,2,1,0,3,1,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,5,1,1,0,1,1,0,1,2,1,1,2,2,2,90,4,5,1,0,4,1,4,4,4,4,0,1,1,0,0,0,0,0,0,0,5,4,-2,-2,65,99,5,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,5,1,1,4,9,1,1,1,2,0,0,0,1,3,0,.651943387792858
10024,1,3,4,4,4,33,1,2,4,2,5,5,4,1,4,4,35,2,2,2,3,3,2,2,3,3,2,5,3,2,0,3,3,2,2,2,3,1,4,4,5,1,0,3,2,6,6,4,2,3,1,3,2,1,1,1,.242,3,3,2,1,1,2,3,1,1,1,1,1,1,1,1,0,0,1,3,1,2,4,0,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,2,1,2,1,0,2,2,1,1,2,1,1,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,2,0,0,0,0,1,0,0,2,1,1,3,4,4,90,2,3,1,0,4,2,2,2,1,2,0,1,0,0,0,0,1,0,0,0,3,3,-2,-2,-3,0,3,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,-2,1,2,4,2,3,1,1,2,5,1,0,1,2,0,0,0,0,2,1,.749600965576028
